coin,date,price_usd,volume_usd
pepe,2025-01-14,1.6855919416367076e-05,1620210853.129784
pepe,2025-01-15,1.7467078103145693e-05,785026131.2432162
pepe,2025-01-16,1.9159418949253918e-05,1170682551.2405758
pepe,2025-01-17,1.8140238822151436e-05,994543951.0142659
pepe,2025-01-18,2.03437945746625e-05,1535718104.9907544
pepe,2025-01-19,1.8395960711158683e-05,1597782276.2111864
pepe,2025-01-20,1.609411980358594e-05,3521732060.52951
pepe,2025-01-21,1.57257770427359e-05,3059472646.93162
pepe,2025-01-22,1.5925371360452962e-05,1727426812.205823
pepe,2025-01-23,1.5135153532029533e-05,930084723.6462743
pepe,2025-01-24,1.532574142455456e-05,1316131504.0285723
pepe,2025-01-25,1.4908692620729401e-05,1119959322.5843728
pepe,2025-01-26,1.5065270640437159e-05,600584773.0419599
pepe,2025-01-27,1.4043575930746778e-05,574593681.2770098
pepe,2025-01-28,1.306711832990788e-05,1777832301.1488461
pepe,2025-01-29,1.1452991433707353e-05,864347623.6098024
pepe,2025-01-30,1.2449345435291576e-05,1437326365.4506035
pepe,2025-01-31,1.2949807531281372e-05,843915449.2703061
pepe,2025-02-01,1.3854851295711588e-05,1418909166.7360938
pepe,2025-02-02,1.2258940990010952e-05,956930563.4763131
pepe,2025-02-03,1.0760396881412251e-05,1677122278.5068204
pepe,2025-02-04,1.1007759265605876e-05,3500962186.72942
pepe,2025-02-05,1.0197537975988343e-05,1389652757.788282
pepe,2025-02-06,1.0015449818880977e-05,725349855.0556481
pepe,2025-02-07,9.225827740726787e-06,860815531.4784586
pepe,2025-02-08,8.924641450704017e-06,976337103.7408864
pepe,2025-02-09,9.596297153325139e-06,704486284.9869621
pepe,2025-02-10,9.565223419761853e-06,638484962.9411021
pepe,2025-02-11,9.575350531750714e-06,771781835.9502053
pepe,2025-02-12,9.576885918592412e-06,988853091.3670301
pepe,2025-02-13,1.0067323396116898e-05,1075294349.3025277
pepe,2025-02-14,9.68881630277186e-06,643299297.8128731
pepe,2025-02-15,1.0258800795226853e-05,771785490.6586877
pepe,2025-02-16,9.930147063410208e-06,431457270.7963194
pepe,2025-02-17,9.675775722131053e-06,368071655.80169535
pepe,2025-02-18,1.0125557843572041e-05,994258579.4787781
pepe,2025-02-19,9.24340061600097e-06,832427887.3418509
pepe,2025-02-20,9.35041819583723e-06,512205344.1385718
pepe,2025-02-21,9.646776818017512e-06,506729477.9515643
pepe,2025-02-22,9.109422651158587e-06,822159868.887064
pepe,2025-02-23,9.637858478068004e-06,537254425.0736322
pepe,2025-02-24,9.368960514063803e-06,480995776.5306195
pepe,2025-02-25,7.869360985077898e-06,895407272.0987414
pepe,2025-02-26,8.241409099300332e-06,1239572687.1770244
pepe,2025-02-27,8.290925717677615e-06,781998255.2232655
pepe,2025-02-28,8.215808716001352e-06,686751373.9752262
pepe,2025-03-01,7.912161254834238e-06,980423415.8088586
pepe,2025-03-02,7.587406866726591e-06,532165292.37388486
pepe,2025-03-03,8.809667019135499e-06,1155749818.7899022
pepe,2025-03-04,7.220139107719918e-06,977719200.0662413
pepe,2025-03-05,6.993281049870955e-06,1110443998.819347
pepe,2025-03-06,7.080489729513542e-06,558436440.678309
pepe,2025-03-07,6.84477636683213e-06,495784132.2704786
pepe,2025-03-08,6.977135210639283e-06,792766777.2467577
pepe,2025-03-09,6.665449809895258e-06,388669248.382397
pepe,2025-03-10,5.857004408429998e-06,534480241.38531417
pepe,2025-03-11,5.7578438493628235e-06,990049562.6171095
pepe,2025-03-12,6.33497578699499e-06,1095646421.900933
pepe,2025-03-13,6.939394327617562e-06,954996765.3564522
pepe,2025-03-14,6.6986609398856236e-06,1203818104.936893
pepe,2025-03-15,7.0634120216730535e-06,797369954.8914012
pepe,2025-03-16,7.1405027055909e-06,462250681.37418723
pepe,2025-03-17,6.5862413403129306e-06,606752587.2702737
pepe,2025-03-18,7.378126864392784e-06,825341141.4961053
pepe,2025-03-19,7.2298944392085224e-06,818745346.6835971
pepe,2025-03-20,7.4894094314064325e-06,932948952.247054
pepe,2025-03-21,7.628717285175099e-06,877044538.4667889
pepe,2025-03-22,7.190189076943103e-06,620671114.4048779
pepe,2025-03-23,7.0506273216984034e-06,349375630.1966184
pepe,2025-03-24,7.3139284881100164e-06,367269036.45660335
pepe,2025-03-25,7.949523579226839e-06,784611289.4436622
pepe,2025-03-26,8.03171015638393e-06,561697473.405854
pepe,2025-03-27,8.52431084847279e-06,1140301039.7108598
pepe,2025-03-28,8.451065972893937e-06,625174967.8466915
pepe,2025-03-29,7.782141463988082e-06,531930444.35035676
pepe,2025-03-30,7.239926642779728e-06,521245887.13925046
pepe,2025-03-31,6.9349813736562275e-06,474668584.97847605
pepe,2025-04-01,7.2106186643013735e-06,727987809.8313342
pepe,2025-04-02,7.722392071539077e-06,789162031.2041677
pepe,2025-04-03,7.077014133276089e-06,1228926053.6422377
pepe,2025-04-04,6.702687449588117e-06,898216299.8832742
pepe,2025-04-05,7.221138409497176e-06,1047357883.1942971
pepe,2025-04-06,7.074002217804275e-06,431445983.75208014
pepe,2025-04-07,6.317590000514003e-06,661185040.2015046
pepe,2025-04-08,6.4360737788117215e-06,1801136897.6227703
pepe,2025-04-09,6.0103152912968134e-06,699873793.6432104
pepe,2025-04-10,6.954526154776062e-06,1276065275.7469192
pepe,2025-04-11,6.7313217679136175e-06,654913242.5276502
pepe,2025-04-12,6.925559975222137e-06,547018422.8237053
pepe,2025-04-13,7.4433543729371545e-06,582017595.7281538
pepe,2025-04-14,7.262973258938283e-06,659984829.6040972
pepe,2025-04-15,7.325866533673405e-06,740939859.1935647
pepe,2025-04-16,6.97833616769734e-06,568021701.7875733
pepe,2025-04-17,7.146456606291687e-06,584565776.7155719
pepe,2025-04-18,7.236807944339438e-06,461092021.5612053
pepe,2025-04-19,7.302945184709918e-06,404860614.91151315
pepe,2025-04-20,7.515338327178189e-06,360040333.40790373
pepe,2025-04-21,7.519203705286957e-06,396390479.2366946
pepe,2025-04-22,7.731800589504558e-06,685851407.0437957
pepe,2025-04-23,8.800353966218334e-06,1026735990.9343965
pepe,2025-04-24,8.809429336552883e-06,1283114417.7085807
pepe,2025-04-25,8.770468280132884e-06,755363239.9530969
pepe,2025-04-26,9.060804381593475e-06,914544128.6751816
pepe,2025-04-27,9.169990893484556e-06,803905854.9159708
pepe,2025-04-28,8.779255488412477e-06,450231082.2499971
pepe,2025-04-29,8.94668713957903e-06,760984884.4488688
pepe,2025-04-30,8.851222456885116e-06,471552443.8440675
pepe,2025-05-01,8.892586977167061e-06,552954469.8325101
floki,2024-11-01,0.00013865890889073855,207221569.27012458
floki,2024-11-02,0.00013485618069360337,192977435.72787753
floki,2024-11-03,0.00013064504259701636,115855574.44733654
floki,2024-11-04,0.0001222604446487577,209551207.45002893
floki,2024-11-05,0.00011716438679706393,175533487.22480327
floki,2024-11-06,0.00012496749666981394,194454289.0361392
floki,2024-11-07,0.00014232807479518962,412272210.82944703
floki,2024-11-08,0.00014379023756283513,378953130.1557301
floki,2024-11-09,0.0001404633988329013,292879198.7110139
floki,2024-11-10,0.00014507635640400703,283949036.7741078
floki,2024-11-11,0.00017914627826077874,1257107836.2202122
floki,2024-11-12,0.00018341175015566154,927679118.9596254
floki,2024-11-13,0.0002147608568545198,1550852765.0411952
floki,2024-11-14,0.0002353261773829463,2011276182.2146692
floki,2024-11-15,0.0002165986009480209,1467818836.039671
floki,2024-11-16,0.00025784391110784,1522807710.585148
floki,2024-11-17,0.00024693206699525873,1112171806.112397
floki,2024-11-18,0.00025711975296467085,1330471455.419599
floki,2024-11-19,0.0002490752323641679,887682090.222394
floki,2024-11-20,0.00024772150176672806,646514025.3354181
floki,2024-11-21,0.00026865587373945613,1055051980.880163
floki,2024-11-22,0.00026062017293477087,1425969615.6632352
floki,2024-11-23,0.00024878052616660257,722521789.2736033
floki,2024-11-24,0.00024681489148151685,856195719.5585239
floki,2024-11-25,0.00023779155663434346,562246528.7500126
floki,2024-11-26,0.0002209718951049798,558474617.7926071
floki,2024-11-27,0.00021413804294131012,549768578.321086
floki,2024-11-28,0.00022650176835826508,448635599.45915866
floki,2024-11-29,0.00022199152795984053,387278423.79472196
floki,2024-11-30,0.0002310432606475914,467688478.0309739
floki,2024-12-01,0.00023133836864446992,451520735.82159346
floki,2024-12-02,0.00023751309319923955,834042332.2374026
floki,2024-12-03,0.00022675821157110834,696742487.4971503
floki,2024-12-04,0.0002257580212642637,633848150.7685676
floki,2024-12-05,0.00023347916476217215,644746183.2322794
floki,2024-12-06,0.00023237608262521514,666494821.8739064
floki,2024-12-07,0.0002365739756216395,477113556.0237024
floki,2024-12-08,0.0002581144280882673,1225956141.8409455
floki,2024-12-09,0.00025982806868865365,646531359.243404
floki,2024-12-10,0.0002382445024244792,1962566470.4722831
floki,2024-12-11,0.00022210601873963933,1153391398.086521
floki,2024-12-12,0.0002423407034323358,540860479.7027346
floki,2024-12-13,0.00023858258417272925,629540849.3062638
floki,2024-12-14,0.00024461575711647255,492453556.7015118
floki,2024-12-15,0.00024782030674100076,1071523928.5873483
floki,2024-12-16,0.000233003940061449,906073244.1336018
floki,2024-12-17,0.0002278362086981006,539914094.2926116
floki,2024-12-18,0.000219171840620136,400898474.783634
floki,2024-12-19,0.00019010355884241067,537546426.052271
floki,2024-12-20,0.00017001373959887607,653365878.8043278
floki,2024-12-21,0.00017727514491684167,681354348.6227677
floki,2024-12-22,0.00016651549116547347,411656408.43401116
floki,2024-12-23,0.00016714142959144788,320369602.25157976
floki,2024-12-24,0.00017746589164708507,326780078.94827956
floki,2024-12-25,0.000181547524407016,255708554.02676702
floki,2024-12-26,0.0001783684659271044,238522439.4946779
floki,2024-12-27,0.00017218643658759207,360193918.01976615
floki,2024-12-28,0.00017532218795451502,292591441.7557015
floki,2024-12-29,0.00018142504914305682,220577608.61929652
floki,2024-12-30,0.00017123866008314544,169524145.5863756
floki,2024-12-31,0.00017389634873695418,279371180.7588412
floki,2025-01-01,0.0001772007566429238,275148253.0995883
floki,2025-01-02,0.00017756291992622757,185938264.76773638
floki,2025-01-03,0.00018409718200840697,273460367.34497964
floki,2025-01-04,0.00020105112658013043,359431770.5631648
floki,2025-01-05,0.00019935222280519316,284005947.19194174
floki,2025-01-06,0.00019896701629263457,231644905.79051358
floki,2025-01-07,0.00020147867943911925,330983068.1894059
floki,2025-01-08,0.00017748381800145675,303988840.86903375
floki,2025-01-09,0.0001672309881307109,333744550.8346229
floki,2025-01-10,0.00016186624845835674,265084738.39414427
floki,2025-01-11,0.00016534484486238052,225478386.11177984
floki,2025-01-12,0.00016584981716219469,125496208.54814175
floki,2025-01-13,0.00016245819161387668,114058093.23150547
floki,2025-01-14,0.0001550732984727118,263326771.00448227
floki,2025-01-15,0.0001616308702364672,148181837.68216068
floki,2025-01-16,0.00017235018945000003,229627402.0867531
floki,2025-01-17,0.0001686727733704353,219921190.00433022
floki,2025-01-18,0.00018569567063658009,298639266.88688296
floki,2025-01-19,0.0001685395479197804,293032063.28230107
floki,2025-01-20,0.00014510417289888072,500499818.8040589
floki,2025-01-21,0.00014077629386495037,515162985.1430882
floki,2025-01-22,0.000146174454674028,331159074.132342
floki,2025-01-23,0.00014200853051572705,169641777.7285441
floki,2025-01-24,0.0001411866025969227,266100423.47851047
floki,2025-01-25,0.00013683563457694093,204010862.08929008
floki,2025-01-26,0.00013720113253445058,141985937.50328586
floki,2025-01-27,0.00012964957129121284,151279249.37662998
floki,2025-01-28,0.0001277365525454742,358429232.9437955
floki,2025-01-29,0.00011403057898512486,330870449.25808465
floki,2025-01-30,0.00012256352505605526,286166024.6784374
floki,2025-01-31,0.00012464075595603778,174658160.4326597
floki,2025-02-01,0.00013456028132676864,314180149.7376647
floki,2025-02-02,0.00011976758339080307,205639771.14413667
floki,2025-02-03,0.00010027903881933772,291388472.46899843
floki,2025-02-04,0.00010596696032562548,514525247.1600501
floki,2025-02-05,9.766133559377209e-05,295802830.8866888
floki,2025-02-06,9.431557978085475e-05,178287979.0817699
floki,2025-02-07,8.7182314072485e-05,199136419.06607026
floki,2025-02-08,8.739824169855774e-05,166370957.8184102
floki,2025-02-09,9.259441996995317e-05,117997113.77719669
floki,2025-02-10,9.374863978041434e-05,176539034.35091665
floki,2025-02-11,9.4755341002815e-05,160995806.96017307
floki,2025-02-12,9.223663986401638e-05,149892985.40862218
floki,2025-02-13,0.00010048921589936861,204024939.50778598
floki,2025-02-14,9.680126967084591e-05,164626329.73661312
floki,2025-02-15,9.990135921842294e-05,159633348.50552198
floki,2025-02-16,9.661805742816715e-05,100429602.52317768
floki,2025-02-17,9.3932370369947e-05,85219451.8112459
floki,2025-02-18,9.558542749631282e-05,130657707.697898
floki,2025-02-19,9.275264660295779e-05,165247714.7586706
floki,2025-02-20,9.609894271228614e-05,301358620.25885415
floki,2025-02-21,9.676590628229419e-05,309565621.5269823
floki,2025-02-22,9.2995299536133e-05,189111771.75318083
floki,2025-02-23,9.802779578320471e-05,136749293.57217202
floki,2025-02-24,9.388055393854095e-05,99336121.08830304
floki,2025-02-25,8.196322688267306e-05,149975964.40363738
floki,2025-02-26,8.319535461058342e-05,198226114.99512196
floki,2025-02-27,8.260508882717164e-05,129823161.41289695
floki,2025-02-28,8.26955495225373e-05,108003539.91351095
floki,2025-03-01,8.200965707483013e-05,169380576.91021112
floki,2025-03-02,8.042573816057709e-05,81100734.40377733
floki,2025-03-03,8.843044375997755e-05,153009474.36089936
floki,2025-03-04,7.400113975747103e-05,163062580.1744536
floki,2025-03-05,7.261213021213119e-05,193235245.2524352
floki,2025-03-06,7.520389380031376e-05,107401373.19491939
floki,2025-03-07,7.279786603896416e-05,98229735.76092917
floki,2025-03-08,7.104267909930286e-05,137544395.7638521
floki,2025-03-09,6.888767984353246e-05,67373991.89231344
floki,2025-03-10,5.9483079445595264e-05,105729992.83317149
floki,2025-03-11,5.772985983290654e-05,158425045.7198677
floki,2025-03-12,6.107778061291776e-05,160007710.7139222
floki,2025-03-13,6.185478423443317e-05,132694509.92266075
floki,2025-03-14,5.965834679625503e-05,137322291.9824722
floki,2025-03-15,6.167767132609739e-05,90212445.2040691
floki,2025-03-16,6.292697186020443e-05,60341386.1158639
floki,2025-03-17,5.9483853755668876e-05,72261195.08246346
floki,2025-03-18,6.207407057142627e-05,106419702.16708025
floki,2025-03-19,6.166410899058248e-05,73290770.77524337
floki,2025-03-20,6.446249930397446e-05,105492059.29560764
floki,2025-03-21,6.294070375999625e-05,84082628.7859153
floki,2025-03-22,6.161678893505066e-05,79233406.88397677
floki,2025-03-23,6.201017366188958e-05,60685906.25798066
floki,2025-03-24,6.342943081604768e-05,76892389.57760693
floki,2025-03-25,6.751728851554656e-05,110508567.5380235
floki,2025-03-26,6.806023780074697e-05,83369548.48923203
floki,2025-03-27,7.008954286344009e-05,169017285.46209654
floki,2025-03-28,6.970785942545669e-05,106294757.63422473
floki,2025-03-29,6.252305526269145e-05,89294330.19776648
floki,2025-03-30,5.8040563770839826e-05,84306113.03686315
floki,2025-03-31,5.751914534644252e-05,68164339.57906689
floki,2025-04-01,5.854740693807017e-05,82202931.75311856
floki,2025-04-02,5.9874540188333934e-05,75753080.30616938
floki,2025-04-03,5.4943354210846484e-05,124754755.92110059
floki,2025-04-04,5.480393480199906e-05,102061949.3695874
floki,2025-04-05,5.7004165368619946e-05,97813133.35735382
floki,2025-04-06,5.5608960513043926e-05,49569006.6879102
floki,2025-04-07,4.887240488793769e-05,88913864.92005679
floki,2025-04-08,5.0722761920516784e-05,201724837.57624614
floki,2025-04-09,4.721480564061157e-05,85582234.59643874
floki,2025-04-10,5.419000289964207e-05,135496427.6252428
floki,2025-04-11,5.246557542264437e-05,82681179.79591882
floki,2025-04-12,5.496985490997361e-05,83244261.45244803
floki,2025-04-13,5.9712574101404945e-05,91988949.57512783
floki,2025-04-14,5.735147142127038e-05,112244872.5227251
floki,2025-04-15,5.616084110488282e-05,93738880.22622216
floki,2025-04-16,5.333889553517911e-05,80371563.09997152
floki,2025-04-17,5.3724308963018096e-05,70078142.80441836
floki,2025-04-18,5.435375049608217e-05,56993924.31648782
floki,2025-04-19,5.667565129156322e-05,58481275.41127949
floki,2025-04-20,5.810421334527822e-05,46381945.894617215
floki,2025-04-21,5.837179086694885e-05,63651988.03006767
floki,2025-04-22,5.751616751945595e-05,68835556.14256714
floki,2025-04-23,6.528059077443551e-05,105688640.25129382
floki,2025-04-24,6.964778271716706e-05,171324529.26342216
floki,2025-04-25,7.185077324452036e-05,103299087.1818083
floki,2025-04-26,8.083970485577881e-05,206332271.58311054
floki,2025-04-27,8.027742083817977e-05,142881997.98041776
floki,2025-04-28,7.704820312371003e-05,93902045.04999608
floki,2025-04-29,8.661442452956918e-05,209447943.34009096
floki,2025-04-30,8.357602066456408e-05,138893366.3396398
floki,2025-05-01,8.931497971557667e-05,197855445.05357033
bonk,2024-11-01,2.0190044992799286e-05,154750092.22773588
bonk,2024-11-02,1.92336897071029e-05,167555851.5318886
bonk,2024-11-03,1.895039991531855e-05,104010390.56026772
bonk,2024-11-04,1.803832434687152e-05,175022352.35725266
bonk,2024-11-05,1.7831103834780935e-05,138781129.02599725
bonk,2024-11-06,1.9178607187620934e-05,229536028.64552796
bonk,2024-11-07,2.259087562462789e-05,575030794.7325906
bonk,2024-11-08,2.2578147878482232e-05,351707416.593756
bonk,2024-11-09,2.196069282321879e-05,304441142.0714333
bonk,2024-11-10,2.2404383322389775e-05,260636053.62324604
bonk,2024-11-11,2.5324451196177707e-05,1104139619.7772055
bonk,2024-11-12,2.6984971857724835e-05,967945641.0753242
bonk,2024-11-13,3.843634057229888e-05,2560482927.2355156
bonk,2024-11-14,3.760535157402373e-05,3081317083.762632
bonk,2024-11-15,3.555396361652202e-05,2238644969.914977
bonk,2024-11-16,4.564430659860319e-05,1868643709.7309828
bonk,2024-11-17,4.7191238639059356e-05,1850485939.6254196
bonk,2024-11-18,5.13698237079159e-05,3124425683.826064
bonk,2024-11-19,4.8269688544581114e-05,1792608224.2320113
bonk,2024-11-20,5.223972072541943e-05,2248976241.7222567
bonk,2024-11-21,5.0290110031706295e-05,3129581650.1610446
bonk,2024-11-22,5.368760917303322e-05,2036158819.5668113
bonk,2024-11-23,4.950540457375299e-05,1146610748.6208458
bonk,2024-11-24,4.7584606183455446e-05,1442651663.9550736
bonk,2024-11-25,4.7934106828151914e-05,1248466593.8634114
bonk,2024-11-26,4.3447940422359505e-05,1218812876.361979
bonk,2024-11-27,4.247037649093471e-05,847966031.4126561
bonk,2024-11-28,4.392596611125148e-05,718256526.242445
bonk,2024-11-29,4.299826575994346e-05,510669880.1060666
bonk,2024-11-30,4.670267475280557e-05,1012049235.5710747
bonk,2024-12-01,4.4995167220138404e-05,564149170.2562708
bonk,2024-12-02,4.62096269709692e-05,760844632.6071208
bonk,2024-12-03,4.282602439177346e-05,829900208.6180626
bonk,2024-12-04,4.1784808537791175e-05,929911190.3363657
bonk,2024-12-05,4.2022172599496936e-05,772701741.8172969
bonk,2024-12-06,4.284275814348006e-05,939560308.07814
bonk,2024-12-07,4.2958005598282876e-05,653118739.3681042
bonk,2024-12-08,4.6829681536961986e-05,907944468.7104421
bonk,2024-12-09,4.597890908840088e-05,746165613.1040474
bonk,2024-12-10,3.9169794245500224e-05,1267760041.9354615
bonk,2024-12-11,3.5813377346962194e-05,888269139.4864846
bonk,2024-12-12,3.929987249766939e-05,601569334.3512182
bonk,2024-12-13,3.792982512027304e-05,491605899.7447996
bonk,2024-12-14,3.865542465136718e-05,424695804.48941517
bonk,2024-12-15,3.6461044145050824e-05,302283324.8953283
bonk,2024-12-16,3.680260151095401e-05,320301778.17413175
bonk,2024-12-17,3.697904472548944e-05,514829290.9047749
bonk,2024-12-18,3.575585355589545e-05,601104918.0921773
bonk,2024-12-19,3.112705570003833e-05,640300041.1716241
bonk,2024-12-20,2.9492433934148296e-05,760948384.1127493
bonk,2024-12-21,3.346841139442798e-05,934429070.1548176
bonk,2024-12-22,2.9992733247688794e-05,523308041.4199242
bonk,2024-12-23,3.120883060344286e-05,412642385.9952478
bonk,2024-12-24,3.235671953967362e-05,362728626.6305984
bonk,2024-12-25,3.349773447407182e-05,305281807.2133902
bonk,2024-12-26,3.287863133585287e-05,301216481.57704514
bonk,2024-12-27,3.0369230100434827e-05,300412313.4823325
bonk,2024-12-28,3.191763527325445e-05,372129509.9070214
bonk,2024-12-29,3.2724601272407996e-05,219923848.9979896
bonk,2024-12-30,3.083950412382928e-05,165875655.84567317
bonk,2024-12-31,3.0946844777868343e-05,324621122.8696308
bonk,2025-01-01,3.062734287681443e-05,263838565.27380028
bonk,2025-01-02,2.9655032711610296e-05,258937229.91369757
bonk,2025-01-03,3.180108791620179e-05,410379200.9402338
bonk,2025-01-04,3.575553189754248e-05,515493808.8326772
bonk,2025-01-05,3.563093371642847e-05,277378984.9208951
bonk,2025-01-06,3.437329307717867e-05,250429990.4639607
bonk,2025-01-07,3.51281476106659e-05,327103116.9304507
bonk,2025-01-08,3.091485651992662e-05,323818633.9885791
bonk,2025-01-09,2.878642288902843e-05,303067440.90360576
bonk,2025-01-10,2.7201286708843305e-05,228395742.42982858
bonk,2025-01-11,2.7621512731055755e-05,197577876.68326125
bonk,2025-01-12,2.8111183356900222e-05,126697593.91107893
bonk,2025-01-13,2.7472095615729673e-05,105415586.44822474
bonk,2025-01-14,2.6249586126291835e-05,223215528.0240774
bonk,2025-01-15,2.7302597717168783e-05,131310065.06837976
bonk,2025-01-16,2.9252167191598938e-05,188489748.62632856
bonk,2025-01-17,2.840786596857519e-05,220358365.25363854
bonk,2025-01-18,3.353379132285315e-05,421894333.94906664
bonk,2025-01-19,3.37313537477133e-05,980581728.5061855
bonk,2025-01-20,3.246340967280669e-05,1277496699.760377
bonk,2025-01-21,3.0095375123276404e-05,1053438616.1253254
bonk,2025-01-22,3.2946189814062416e-05,926284088.923237
bonk,2025-01-23,3.1957421404744e-05,542236208.1792912
bonk,2025-01-24,3.1386469864987366e-05,394513831.6127757
bonk,2025-01-25,2.9658479038418006e-05,285106550.633706
bonk,2025-01-26,2.933431979505978e-05,162601244.2699303
bonk,2025-01-27,2.7281633752980787e-05,145232058.3769205
bonk,2025-01-28,2.613232600986694e-05,354734781.8611735
bonk,2025-01-29,2.29876591423517e-05,191859033.34351644
bonk,2025-01-30,2.433923363496613e-05,295935547.85020703
bonk,2025-01-31,2.4918649600456126e-05,238513993.40752143
bonk,2025-02-01,2.4804145787822148e-05,212727393.86769903
bonk,2025-02-02,2.2049519608731576e-05,170549230.08102036
bonk,2025-02-03,1.919262280473831e-05,274359063.8885054
bonk,2025-02-04,1.9973820931223296e-05,581897865.7687594
bonk,2025-02-05,1.8410193413630237e-05,226905016.85364503
bonk,2025-02-06,1.7624069857109178e-05,137694955.05390045
bonk,2025-02-07,1.670958439543448e-05,138195952.23726302
bonk,2025-02-08,1.66794841090568e-05,145748578.7420747
bonk,2025-02-09,1.776962215586975e-05,87078370.55370115
bonk,2025-02-10,1.727365807906146e-05,112217749.8846433
bonk,2025-02-11,1.749961797792201e-05,175464435.7799107
bonk,2025-02-12,1.762697442560336e-05,151454232.52539223
bonk,2025-02-13,1.8226737796619563e-05,157473286.13274807
bonk,2025-02-14,1.7515724296216435e-05,91069279.86367296
bonk,2025-02-15,1.858286684532165e-05,201295339.38627365
bonk,2025-02-16,1.8007506742248846e-05,85205805.40752913
bonk,2025-02-17,1.742781230504133e-05,67654545.44086118
bonk,2025-02-18,1.6715099691760853e-05,106846845.49573308
bonk,2025-02-19,1.5430513711510423e-05,134960805.0398351
bonk,2025-02-20,1.5625081311781913e-05,72839892.85863055
bonk,2025-02-21,1.6057992378801153e-05,69179497.27864541
bonk,2025-02-22,1.5473333551025778e-05,110389085.1292906
bonk,2025-02-23,1.6155616605299958e-05,72185763.50278412
bonk,2025-02-24,1.5763402251732044e-05,58121190.33796529
bonk,2025-02-25,1.3134286020540067e-05,142511254.97509965
bonk,2025-02-26,1.3411767602447483e-05,181544923.37291265
bonk,2025-02-27,1.3353704681985669e-05,105186071.33187361
bonk,2025-02-28,1.3173497045066724e-05,87794457.95188822
bonk,2025-03-01,1.3643206194801825e-05,165931065.1636135
bonk,2025-03-02,1.3549114120914416e-05,73605524.6008863
bonk,2025-03-03,1.554111508857525e-05,164218606.15437818
bonk,2025-03-04,1.246734911495036e-05,138425537.54668763
bonk,2025-03-05,1.1972716336313227e-05,181474726.99328667
bonk,2025-03-06,1.2316361304837125e-05,106294025.72179958
bonk,2025-03-07,1.2058702068602842e-05,99419771.26689516
bonk,2025-03-08,1.2017952607278004e-05,128885071.66698834
bonk,2025-03-09,1.168060621179795e-05,64035293.56752445
bonk,2025-03-10,1.0127184991639288e-05,96907222.58818364
bonk,2025-03-11,9.781163905765842e-06,117437817.92587557
bonk,2025-03-12,1.041294698233156e-05,117876773.98387063
bonk,2025-03-13,1.070410243214919e-05,91224052.69858363
bonk,2025-03-14,1.041042265040845e-05,80489681.85538137
bonk,2025-03-15,1.090746793786744e-05,72754015.17571226
bonk,2025-03-16,1.1039447454174111e-05,38077660.14651897
bonk,2025-03-17,1.039806890330797e-05,48613455.972561546
bonk,2025-03-18,1.1085209605025847e-05,71687998.76342385
bonk,2025-03-19,1.0837408715329523e-05,63938756.69828133
bonk,2025-03-20,1.1914153620249708e-05,118313735.06648374
bonk,2025-03-21,1.1661731054415584e-05,161236378.11366075
bonk,2025-03-22,1.1878762710052446e-05,132202653.05213076
bonk,2025-03-23,1.2078895843449236e-05,111780189.6090698
bonk,2025-03-24,1.3893422483361244e-05,210653291.8382606
bonk,2025-03-25,1.4069939601949772e-05,198299470.26403365
bonk,2025-03-26,1.4032469438093748e-05,97664000.91738631
bonk,2025-03-27,1.3919847762942727e-05,162158928.43525612
bonk,2025-03-28,1.3623472534803294e-05,101323560.74428092
bonk,2025-03-29,1.2257452521121457e-05,102117858.63045162
bonk,2025-03-30,1.1334305885063918e-05,81048314.25911844
bonk,2025-03-31,1.1191829936478694e-05,63025146.98460533
bonk,2025-04-01,1.1271508341965667e-05,79004474.57531203
bonk,2025-04-02,1.2503668998397626e-05,130672830.38257831
bonk,2025-04-03,1.1094934339796739e-05,245877597.98008347
bonk,2025-04-04,1.094135892972276e-05,108160401.03594781
bonk,2025-04-05,1.137389929408349e-05,118744058.81299792
bonk,2025-04-06,1.1149487229084453e-05,52847927.54552417
bonk,2025-04-07,9.821857988661053e-06,85588693.24333973
bonk,2025-04-08,1.0170865906106963e-05,162811434.93588027
bonk,2025-04-09,9.502251551174979e-06,84177543.98465078
bonk,2025-04-10,1.1089295984009481e-05,152306707.7604063
bonk,2025-04-11,1.0651056639658406e-05,80819617.46259473
bonk,2025-04-12,1.2584408080749575e-05,193616034.43104473
bonk,2025-04-13,1.3915881432207922e-05,188165808.64441127
bonk,2025-04-14,1.260007032334763e-05,129633925.29733416
bonk,2025-04-15,1.279221159032896e-05,122841939.07696277
bonk,2025-04-16,1.175273369436383e-05,113491504.48649749
bonk,2025-04-17,1.1768608304317526e-05,118037971.01569933
bonk,2025-04-18,1.1788999650354684e-05,77954008.4419177
bonk,2025-04-19,1.1913796544792879e-05,56310535.439523116
bonk,2025-04-20,1.2441051778429097e-05,78766856.02809769
bonk,2025-04-21,1.2262563083764783e-05,67358263.29628958
bonk,2025-04-22,1.2306589013064702e-05,95085798.73056732
bonk,2025-04-23,1.5196596006360682e-05,286749422.92009944
bonk,2025-04-24,1.4920541219086487e-05,278847357.8993328
bonk,2025-04-25,1.5572932698985302e-05,187412698.77993935
bonk,2025-04-26,1.9872462767805022e-05,452929864.820997
bonk,2025-04-27,1.8468451802977e-05,495774485.6556039
bonk,2025-04-28,1.8622261958503326e-05,283891850.22187555
