coin,date,price_usd,volume_usd,previous_price,daily_price_change_pct
brett,2025-01-25,0.0011965797727706525,27725.446500696475,0.0011339856688348383,5.5198320098814957
brett,2025-01-26,0.0011407018432906832,38489.973199944332,0.0011965797727706525,-4.6698039488487479
brett,2025-01-27,0.0010097552200001628,19526.172769121644,0.0011407018432906832,-11.479478538648372
brett,2025-01-28,0.00098986922033408886,21498.699253582396,0.0010097552200001628,-1.9693881519197054
brett,2025-01-29,0.0010732389975630736,21556.547239716776,0.00098986922033408886,8.4223022108765822
brett,2025-01-30,0.001099981021225791,9546.0899642434488,0.0010732389975630736,2.4917118855575078
brett,2025-01-31,0.0010999544626264324,9521.0116723738574,0.001099981021225791,-0.0024144597812231837
brett,2025-02-01,0.001044435950271541,14819.175735274463,0.0010999544626264324,-5.04734643489934
brett,2025-02-02,0.0010055149042108322,18594.213488846886,0.001044435950271541,-3.7265134401577962
brett,2025-02-03,0.00088528912375723952,14383.344762244869,0.0010055149042108322,-11.956638330284184
brett,2025-02-04,0.000890570545539611,19993.422661201017,0.00088528912375723952,0.5965759253831916
brett,2025-02-05,0.00083581584014702211,7905.5179852514011,0.000890570545539611,-6.1482726626010473
brett,2025-02-06,0.00081771137084558259,13113.264295988763,0.00083581584014702211,-2.1660835356093395
brett,2025-02-07,0.00077089072825423609,5867.6512968491024,0.00081771137084558259,-5.7258152767192172
brett,2025-02-08,0.000808783073231012,8874.8664666361237,0.00077089072825423609,4.9153976806268114
brett,2025-02-09,0.0008562653745087435,5298.3132098014212,0.000808783073231012,5.8708327176092157
brett,2025-02-10,0.00082357105648133864,4705.61028354837,0.0008562653745087435,-3.8182459551353745
brett,2025-02-11,0.00080437143633429336,2861.2500026880048,0.00082357105648133864,-2.3312645576781903
brett,2025-02-12,0.000776737898214161,2598.8661745460008,0.00080437143633429336,-3.4354201146257446
brett,2025-02-13,0.000771009531928948,3616.3307494684263,0.000776737898214161,-0.73749025229533272
brett,2025-02-14,0.00076482215825239737,2566.38391721157,0.000771009531928948,-0.802502877113688
brett,2025-02-15,0.00079720670663843219,3928.2561759959431,0.00076482215825239737,4.234258649099921
brett,2025-02-16,0.00077579528753613392,2999.7430355418137,0.00079720670663843219,-2.6858051900470614
brett,2025-02-17,0.00072762476085747626,4939.8108518009967,0.00077579528753613392,-6.2091801087943628
brett,2025-02-18,0.00068664419666562371,6581.9173701688278,0.00072762476085747626,-5.632101379227203
brett,2025-02-19,0.00063402035273635846,5514.2603871772453,0.00068664419666562371,-7.6639173803272618
brett,2025-02-20,0.00067552990487482157,4775.3513238657761,0.00063402035273635846,6.5470377976531324
brett,2025-02-21,0.00071316178220320447,3531.6561732859677,0.00067552990487482157,5.5707196760380624
brett,2025-02-22,0.00070633422674468962,2803.8696138011164,0.00071316178220320447,-0.95736418143750679
brett,2025-02-23,0.00071422878294411071,2674.5215931154262,0.00070633422674468962,1.1176799736585106
brett,2025-02-24,0.00068832595219013343,1545.0270974336286,0.00071422878294411071,-3.6266853664456997
brett,2025-02-25,0.000622665613205135,4090.7003514085459,0.00068832595219013343,-9.539134588210521
brett,2025-02-26,0.000649143330357774,6354.8254409680767,0.000622665613205135,4.2523172295233289
brett,2025-02-27,0.000619453769340468,2157.7461421676094,0.000649143330357774,-4.5736526324537108
brett,2025-02-28,0.00064504401833566816,1679.0585217885066,0.000619453769340468,4.1310990846735924
brett,2025-03-01,0.00069297029984259108,1884.5720046013478,0.00064504401833566816,7.429924182628886
brett,2025-03-02,0.00067383792565580054,695.89434258009078,0.00069297029984259108,-2.7609226818431436
brett,2025-03-03,0.00086581051059818521,4084.7497249563462,0.00067383792565580054,28.48943011860765
brett,2025-03-04,0.00071810259096512794,3113.0994180210487,0.00086581051059818521,-17.060074672806458
brett,2025-03-05,0.00075037899669159927,5841.9517185438008,0.00071810259096512794,4.4946789125342
brett,2025-03-06,0.00078258680967518816,2654.3581724804594,0.00075037899669159927,4.292206088602196
brett,2025-03-07,0.00078700439931125854,1784.7472719153113,0.00078258680967518816,0.564485572904544
brett,2025-03-08,0.00082936731883819826,6766.3438008593221,0.00078700439931125854,5.3828059365377552
brett,2025-03-09,0.00079236279629323156,19051.778455013733,0.00082936731883819826,-4.4617772734044676
brett,2025-03-10,0.00073715979881853317,2349.5681214554438,0.00079236279629323156,-6.9668840754443115
brett,2025-03-11,0.00062874051793911155,5548.6883774645839,0.00073715979881853317,-14.707703954174963
brett,2025-03-12,0.00068685157870098366,2326.6566556440425,0.00062874051793911155,9.2424552106724089
brett,2025-03-13,0.0007061434098067132,1801.736307598808,0.00068685157870098366,2.8087336047498717
brett,2025-03-14,0.00069255564744777971,569.90931605722312,0.0007061434098067132,-1.9242213649848763
brett,2025-03-15,0.00076771672224807948,1454.5963438512508,0.00069255564744777971,10.852712713741473
brett,2025-03-16,0.00074400167790340528,9313.5717342515454,0.00076771672224807948,-3.089035793727434
brett,2025-03-17,0.00069341682434956233,915.2686250896935,0.00074400167790340528,-6.7990241226862462
brett,2025-03-18,0.000709389955435422,952.3874312255623,0.00069341682434956233,2.30353959191036
brett,2025-03-19,0.00068190554011044054,946.26646433734186,0.000709389955435422,-3.8743733421079529
brett,2025-03-20,0.000735435616773501,1364.9444312242861,0.00068190554011044054,7.8500721162040668
brett,2025-03-21,0.00068280133211026217,777.95119536108575,0.000735435616773501,-7.156885451666815
brett,2025-03-22,0.0006861292453913952,759.51244235323929,0.00068280133211026217,0.48739115239388842
brett,2025-03-23,0.00069281103425593662,2346.9970518916293,0.0006861292453913952,0.9738382250023272
brett,2025-03-24,0.00071428280275006022,627.76888462504166,0.00069281103425593662,3.0992243818956773
brett,2025-03-25,0.00077650817480837109,1984.1406506610881,0.00071428280275006022,8.711587597900575
brett,2025-03-26,0.00079483683825837454,2596.8406815968974,0.00077650817480837109,2.3603954271990313
brett,2025-03-27,0.00075470520951505151,495.11784502346023,0.00079483683825837454,-5.0490398546773942
brett,2025-03-28,0.00074890548773884336,1483.1248251846605,0.00075470520951505151,-0.7684751215557214
brett,2025-03-29,0.00065797207024182369,4176.5083812617813,0.00074890548773884336,-12.142175345993694
brett,2025-03-30,0.00053252179826910641,8529.7453517626545,0.00065797207024182369,-19.066200169653204
brett,2025-03-31,0.00052903659881906484,1589.6151337441518,0.00053252179826910641,-0.65447075807408372
brett,2025-04-01,0.00053114322396117185,366.80234075163736,0.00052903659881906484,0.39820026569229716
brett,2025-04-02,0.00054078992778225214,646.19352897102192,0.00053114322396117185,1.8162151724608062
brett,2025-04-03,0.00050174483708852245,2129.2213505137156,0.00054078992778225214,-7.2200107080121327
brett,2025-04-04,0.00046915562312813022,2162.3090243130223,0.00050174483708852245,-6.4951767415281925
brett,2025-04-05,0.00049510740509241182,86.638989753502884,0.00046915562312813022,5.5315935022255829
brett,2025-04-06,0.00047817270262511734,1440.5170903999424,0.00049510740509241182,-3.420409853117349
brett,2025-04-07,0.00042234072619630735,221.03942050581392,0.00047817270262511734,-11.676111187924022
brett,2025-04-08,0.00042606703026479027,1799.5582928093829,0.00042234072619630735,0.88229806820735046
brett,2025-04-09,0.00042482221734538409,321.69524317685665,0.00042606703026479027,-0.29216363411939128
brett,2025-04-10,0.00048666174170027893,2541.5362837172274,0.00042482221734538409,14.556565506699663
brett,2025-04-11,0.00049288531822552089,4470.8115671519627,0.00048666174170027893,1.2788300357242552
brett,2025-04-12,0.00052743923050782907,553.84974577073217,0.00049288531822552089,7.010537949620554
brett,2025-04-13,0.000581452386282344,669.26031329466207,0.00052743923050782907,10.240640561095535
brett,2025-04-14,0.00057836580154039358,2242.9212157980328,0.000581452386282344,-0.53084049782394582
brett,2025-04-15,0.0005939176937269252,2821.6754087434751,0.00057836580154039358,2.6889370265516055
brett,2025-04-16,0.000569490257760953,3039.9266091865788,0.0005939176937269252,-4.1129328565186043
brett,2025-04-17,0.00059766837114122256,541.54275682577486,0.000569490257760953,4.947953542007304
brett,2025-04-18,0.00059562037229608528,2179.3065278088829,0.00059766837114122256,-0.34266475256616069
brett,2025-04-19,0.00058881955277329391,768.60204052570384,0.00059562037229608528,-1.1418043839861574
brett,2025-04-20,0.00062927550824893631,1535.800547738902,0.00058881955277329391,6.8706881904817916
brett,2025-04-21,0.00062012018559124706,600.677165904255,0.00062927550824893631,-1.4548989334044573
brett,2025-04-22,0.0006080887641948,2015.0459727229634,0.00062012018559124706,-1.9401757394779566
brett,2025-04-23,0.00066148079666923263,1583.036664332647,0.0006080887641948,8.780302419356758
brett,2025-04-24,0.00053403241762476359,45544.390095945862,0.00066148079666923263,-19.267132120269011
brett,2025-04-25,0.00052519678456858351,5414.1946283701554,0.00053403241762476359,-1.6545124911103068
brett,2025-04-26,0.000493536498336103,4865.8388715295441,0.00052519678456858351,-6.0282711476399209
brett,2025-04-27,0.00050185957388894635,6787.7594684174755,0.000493536498336103,1.6864154081620244
brett,2025-04-28,0.000503949101812046,1714.0497109114508,0.00050185957388894635,0.41635709106987745
brett,2025-04-29,0.00048687816662795443,2244.241704279103,0.000503949101812046,-3.3874324059135708
brett,2025-04-30,0.00047119860145395227,1448.2447150545152,0.00048687816662795443,-3.2204288975610651
brett,2025-05-01,0.00044731197234147084,3045.3740012638318,0.00047119860145395227,-5.069333618303566
dogecoin,2024-11-01,0.16161157386392275,2433162762.1835318,,
dogecoin,2024-11-02,0.15929295773553709,2384334083.6126504,0.16161157386392275,-1.4346844554202149
dogecoin,2024-11-03,0.15931442661099204,1497134113.918328,0.15929295773553709,0.013477604886085738
dogecoin,2024-11-04,0.1519727008143906,2539631782.0210948,0.15931442661099204,-4.6083245270236537
dogecoin,2024-11-05,0.1581515101721086,2934227322.7468052,0.1519727008143906,4.0657363622591607
dogecoin,2024-11-06,0.17016389715992922,4722717269.39245,0.1581515101721086,7.5954930653195278
dogecoin,2024-11-07,0.19605447298033848,13964396580.982435,0.17016389715992922,15.215081608101574
dogecoin,2024-11-08,0.19318735961279923,5023759022.7907591,0.19605447298033848,-1.4624065056790541
dogecoin,2024-11-09,0.20201615296993558,4762859227.42924,0.19318735961279923,4.5700678216378581
dogecoin,2024-11-10,0.21781216980037166,5124130776.0360584,0.20201615296993558,7.8191850494187314
dogecoin,2024-11-11,0.27784396474944806,17922592739.470116,0.21781216980037166,27.561267583944694
dogecoin,2024-11-12,0.34813435852166763,23002869379.970551,0.27784396474944806,25.298513802740143
dogecoin,2024-11-13,0.38635204902787351,45647590496.220711,0.34813435852166763,10.97785655759319
dogecoin,2024-11-14,0.39947694403435763,33764060390.327175,0.38635204902787351,3.3971335313242292
dogecoin,2024-11-15,0.362206396833341,17394397997.803181,0.39947694403435763,-9.3298368673339827
dogecoin,2024-11-16,0.37831058802201678,14263596086.931938,0.362206396833341,4.4461366031825422
dogecoin,2024-11-17,0.36405554021536696,9205954824.33035,0.37831058802201678,-3.7680805819318528
dogecoin,2024-11-18,0.36707674107673377,9784068444.0103531,0.36405554021536696,0.82987361202621435
dogecoin,2024-11-19,0.3723193454668548,8956521463.269907,0.36707674107673377,1.4282039158196396
dogecoin,2024-11-20,0.39155732311595115,15683020455.352236,0.3723193454668548,5.1670636735176
dogecoin,2024-11-21,0.37882599447147558,9823247879.4612,0.39155732311595115,-3.2514597206768281
dogecoin,2024-11-22,0.38750575812001709,9437714466.9473343,0.37882599447147558,2.2912270475660468
dogecoin,2024-11-23,0.41071496052804074,15763705369.107473,0.38750575812001709,5.9893825889512007
dogecoin,2024-11-24,0.42958842822505655,24615656526.251476,0.41071496052804074,4.595271541302246
dogecoin,2024-11-25,0.42986139070108076,14194998723.109859,0.42958842822505655,0.063540462938449033
dogecoin,2024-11-26,0.39278774199281596,10991675836.364794,0.42986139070108076,-8.6245588718260251
dogecoin,2024-11-27,0.38570606921820494,10352541749.383221,0.39278774199281596,-1.8029261144153903
dogecoin,2024-11-28,0.40210599150633014,7575329620.0394135,0.38570606921820494,4.2519222788914162
dogecoin,2024-11-29,0.4021738343338388,6881415591.7973127,0.40210599150633014,0.016871876804051382
dogecoin,2024-11-30,0.42589893402880247,7204905118.6681852,0.4021738343338388,5.89921513274526
dogecoin,2024-12-01,0.42190266599560983,6694741285.5986109,0.42589893402880247,-0.93831369695853306
dogecoin,2024-12-02,0.44108781303646266,8422395747.7038631,0.42190266599560983,4.5472922043712494
dogecoin,2024-12-03,0.42405045756614346,14905269533.2319,0.44108781303646266,-3.862576785568729
dogecoin,2024-12-04,0.40914646603543636,8839146109.7993755,0.42405045756614346,-3.5146740829497558
dogecoin,2024-12-05,0.42943196298358938,9655017662.13735,0.40914646603543636,4.9580037057917732
dogecoin,2024-12-06,0.42913177925717433,18019186820.611092,0.42943196298358938,-0.0699025112917643
dogecoin,2024-12-07,0.43569429743752,7529153953.033535,0.42913177925717433,1.5292547645167043
dogecoin,2024-12-08,0.4542043314711241,8438594527.8022394,0.43569429743752,4.2483994264943368
dogecoin,2024-12-09,0.46650309139178742,10403917176.241884,0.4542043314711241,2.7077592767177752
dogecoin,2024-12-10,0.41403154643367429,14335180806.342701,0.46650309139178742,-11.247845068200306
dogecoin,2024-12-11,0.39338370849527693,13688198758.325867,0.41403154643367429,-4.987020461665483
dogecoin,2024-12-12,0.41390854686592782,7787776853.7529984,0.39338370849527693,5.2175110273783281
dogecoin,2024-12-13,0.40607964903629845,6855176846.6845827,0.41390854686592782,-1.8914559481578628
dogecoin,2024-12-14,0.40756319983501244,4421977875.5521727,0.40607964903629845,0.365334929301363
dogecoin,2024-12-15,0.39778451252010744,3714436683.163177,0.40756319983501244,-2.3993057564725069
dogecoin,2024-12-16,0.40720394659174575,3168913334.0772352,0.39778451252010744,2.3679740601168255
dogecoin,2024-12-17,0.40230022550337807,4670645497.3254976,0.40720394659174575,-1.204242033853381
dogecoin,2024-12-18,0.39367099850358883,3654751097.5102978,0.40230022550337807,-2.1449719519773875
dogecoin,2024-12-19,0.35823849601825442,6424342443.5848951,0.39367099850358883,-9.0005366460875837
dogecoin,2024-12-20,0.31622175056062629,10299588179.473909,0.35823849601825442,-11.728707529937575
dogecoin,2024-12-21,0.31740230797949737,11908085963.040106,0.31622175056062629,0.373332136950756
dogecoin,2024-12-22,0.32043526129975136,6978901591.4065542,0.31740230797949737,0.95555490429827272
dogecoin,2024-12-23,0.31191096326364293,4326157081.9057188,0.32043526129975136,-2.660224721066005
dogecoin,2024-12-24,0.32340153651430981,4612068974.5976686,0.31191096326364293,3.683927339531976
dogecoin,2024-12-25,0.33732200612833885,3228261462.9296412,0.32340153651430981,4.3043919222112574
dogecoin,2024-12-26,0.334477549311157,2604485058.90388,0.33732200612833885,-0.84324673917054194
dogecoin,2024-12-27,0.31192211576968526,2625101365.5758462,0.334477549311157,-6.7434820626746754
dogecoin,2024-12-28,0.31116107044729707,2293373604.8945475,0.31192211576968526,-0.24398568870638285
dogecoin,2024-12-29,0.32383521561724815,1538666440.0007308,0.31116107044729707,4.073178290501402
dogecoin,2024-12-30,0.31498371175717305,1870842483.4356143,0.32383521561724815,-2.7333357933922162
dogecoin,2024-12-31,0.3134342756044935,2707904119.2033954,0.31498371175717305,-0.49190992894071961
dogecoin,2025-01-01,0.3161573771733231,2514890508.0731049,0.3134342756044935,0.86879508106692871
dogecoin,2025-01-02,0.32409012619840821,1620382475.4153996,0.3161573771733231,2.5091140039209785
dogecoin,2025-01-03,0.33902102501900305,3606534898.0570397,0.32409012619840821,4.6070205827418924
dogecoin,2025-01-04,0.37924190970178634,5419307373.0540876,0.33902102501900305,11.863831949811606
dogecoin,2025-01-05,0.39471360199829914,4943690690.0394449,0.37924190970178634,4.0796367439133583
dogecoin,2025-01-06,0.382652831776486,2911300930.2606125,0.39471360199829914,-3.0555750196480673
dogecoin,2025-01-07,0.38779842630232769,3301153541.1172915,0.382652831776486,1.3447161757442077
dogecoin,2025-01-08,0.34900421380519658,5262187979.1340542,0.38779842630232769,-10.003705499023129
dogecoin,2025-01-09,0.34245960330195491,4459666163.7537832,0.34900421380519658,-1.8752239211915867
dogecoin,2025-01-10,0.32123156039028333,3686394495.8291883,0.34245960330195491,-6.1986998486809251
dogecoin,2025-01-11,0.33418735933431709,3269124532.5110497,0.32123156039028333,4.0331650253458866
dogecoin,2025-01-12,0.34147312562351989,1480544587.7329526,0.33418735933431709,2.1801441872953085
dogecoin,2025-01-13,0.3358234445663888,1480721033.6651137,0.34147312562351989,-1.6545023995123902
dogecoin,2025-01-14,0.33821090679385296,3781697203.4252772,0.3358234445663888,0.71092780033473491
dogecoin,2025-01-15,0.356394690318903,3174234902.4686151,0.33821090679385296,5.37646278099879
dogecoin,2025-01-16,0.38697448017199143,4356121532.8633041,0.356394690318903,8.5803157801609142
dogecoin,2025-01-17,0.37765241448895392,4283602033.7173162,0.38697448017199143,-2.4089613555122029
dogecoin,2025-01-18,0.41491425935342929,6526718816.9831209,0.37765241448895392,9.8667037293800366
dogecoin,2025-01-19,0.39642227480400194,6516773074.938818,0.41491425935342929,-4.4568206882655348
dogecoin,2025-01-20,0.35786096186488248,8685239181.3451729,0.39642227480400194,-9.72733254158961
dogecoin,2025-01-21,0.35358407263326513,8045403576.8756056,0.35786096186488248,-1.195125953199714
dogecoin,2025-01-22,0.37151241373320587,9146197049.3375225,0.35358407263326513,5.0704606026006962
dogecoin,2025-01-23,0.36320148028894211,2857875569.6717391,0.37151241373320587,-2.2370540356242539
dogecoin,2025-01-24,0.35227019866787745,3050289092.7539253,0.36320148028894211,-3.0097018361181687
dogecoin,2025-01-25,0.35057447566433303,2039182933.8261669,0.35227019866787745,-0.48136998530016528
dogecoin,2025-01-26,0.35432965245357251,1469045352.7562561,0.35057447566433303,1.0711495131308342
dogecoin,2025-01-27,0.33592378142649937,1173608165.9973679,0.35432965245357251,-5.1945613074211572
dogecoin,2025-01-28,0.33346281138571465,4457663415.5398092,0.33592378142649937,-0.73259774295651636
dogecoin,2025-01-29,0.31904612732195853,1956202115.5722096,0.33346281138571465,-4.3233258916780448
dogecoin,2025-01-30,0.32444430413016984,1934033691.4906538,0.31904612732195853,1.6919737761818543
dogecoin,2025-01-31,0.331229318699267,1308041183.689841,0.32444430413016984,2.0912725181869525
dogecoin,2025-02-01,0.3286011882787202,1721046773.5653727,0.331229318699267,-0.79344740099318578
dogecoin,2025-02-02,0.30827673305011138,1498500264.8733947,0.3286011882787202,-6.1851435580840244
dogecoin,2025-02-03,0.26495513491451017,5297256819.3714714,0.30827673305011138,-14.052827700285492
dogecoin,2025-02-04,0.28474455087156375,10665819818.499647,0.26495513491451017,7.4689686476311508
dogecoin,2025-02-05,0.26466129645312753,4185863884.4068332,0.28474455087156375,-7.0530776996308289
dogecoin,2025-02-06,0.25630931318363892,1748873845.3140545,0.26466129645312753,-3.1557252161227027
dogecoin,2025-02-07,0.24769940269332982,1849400952.6837809,0.25630931318363892,-3.3591875314106603
dogecoin,2025-02-08,0.24661171411098051,1955547140.0705724,0.24769940269332982,-0.43911635253151976
dogecoin,2025-02-09,0.25315789848927051,947251264.88966274,0.24661171411098051,2.6544498917614558
dogecoin,2025-02-10,0.24934929346601817,1210322937.8218861,0.25315789848927051,-1.5044385523739667
dogecoin,2025-02-11,0.25485358825924392,1302577373.9580026,0.24934929346601817,2.2074635611413482
dogecoin,2025-02-12,0.25314674473598869,1681519859.8011022,0.25485358825924392,-0.66973493875981183
dogecoin,2025-02-13,0.26404355183974915,1931125154.46359,0.25314674473598869,4.3045416661884905
dogecoin,2025-02-14,0.26231533885624159,1479090094.1096539,0.26404355183974915,-0.65451815485213249
dogecoin,2025-02-15,0.27198537773510917,2264906099.4838147,0.26231533885624159,3.6864176227861067
dogecoin,2025-02-16,0.27164116969465868,1562393659.5496552,0.27198537773510917,-0.12655387701971185
dogecoin,2025-02-17,0.26545734544130167,931181654.44441879,0.27164116969465868,-2.2764679817525462
dogecoin,2025-02-18,0.25808675861016434,1334819066.6629684,0.26545734544130167,-2.776561642656497
dogecoin,2025-02-19,0.25084961511077464,1568385561.1678038,0.25808675861016434,-2.80415141728417
dogecoin,2025-02-20,0.254536611908942,1002221875.0777956,0.25084961511077464,1.4698036497043034
dogecoin,2025-02-21,0.25489783180588915,1128230681.7987843,0.254536611908942,0.14191274655465844
dogecoin,2025-02-22,0.23944458984135766,2027962912.4843552,0.25489783180588915,-6.0625238963584067
dogecoin,2025-02-23,0.24678169113005893,926901594.978119,0.23944458984135766,3.0642167749801388
dogecoin,2025-02-24,0.24310983937930319,695340046.2485528,0.24678169113005893,-1.4878947193941543
dogecoin,2025-02-25,0.21018706243035271,2386904163.7483587,0.24310983937930319,-13.542346551257406
dogecoin,2025-02-26,0.21132376439777223,3294992146.5006976,0.21018706243035271,0.5408049164758556
dogecoin,2025-02-27,0.20256776478335489,2010954339.9928348,0.21132376439777223,-4.1434050918835714
dogecoin,2025-02-28,0.20687435148382985,1358019956.56816,0.20256776478335489,2.125998035808327
dogecoin,2025-03-01,0.202090703165187,2576697271.0183439,0.20687435148382985,-2.3123448046273372
dogecoin,2025-03-02,0.2063643318249469,1157646034.496794,0.202090703165187,2.1147081943035566
dogecoin,2025-03-03,0.23984826270128182,3097274702.4251013,0.2063643318249469,16.225638694548437
dogecoin,2025-03-04,0.1992080202369079,2740809895.9767084,0.23984826270128182,-16.9441471064517
dogecoin,2025-03-05,0.19921021819753496,2339671816.89161,0.1992080202369079,0.0011033494657722801
dogecoin,2025-03-06,0.2047254361049545,1407399493.6843045,0.19921021819753496,2.7685416728727779
dogecoin,2025-03-07,0.20179543870507013,1745673856.7921281,0.2047254361049545,-1.4311838605058695
dogecoin,2025-03-08,0.19818899754056155,1799280522.9607399,0.20179543870507013,-1.7871767506992602
dogecoin,2025-03-09,0.19200855651730969,920959171.33259869,0.19818899754056155,-3.1184581888744649
dogecoin,2025-03-10,0.16781880397573898,1740953627.9304154,0.19200855651730969,-12.598268004473015
dogecoin,2025-03-11,0.15473802341161441,2314515671.2670493,0.16781880397573898,-7.7945857402342194
dogecoin,2025-03-12,0.16453862742792452,2372987953.769865,0.15473802341161441,6.3336753308782994
dogecoin,2025-03-13,0.17243693431666607,1624350642.4645834,0.16453862742792452,4.8002751768434244
dogecoin,2025-03-14,0.1649488685474606,1450396811.6367147,0.17243693431666607,-4.3424953006032085
dogecoin,2025-03-15,0.17181955610000621,1034276360.1389003,0.1649488685474606,4.1653438505209932
dogecoin,2025-03-16,0.17614597845399591,720298076.79085755,0.17181955610000621,2.51800345210503
dogecoin,2025-03-17,0.16830195397278094,927114505.6414578,0.17614597845399591,-4.4531385559072465
dogecoin,2025-03-18,0.1736204186748998,1018336232.4544977,0.16830195397278094,3.1600730571309943
dogecoin,2025-03-19,0.16827610995428421,1069389407.6757383,0.1736204186748998,-3.0781567982638496
dogecoin,2025-03-20,0.17800348456939283,1320951169.9347699,0.16827610995428421,5.7806034485532507
dogecoin,2025-03-21,0.16956214952680659,1038017898.9975621,0.17800348456939283,-4.7422302226311
dogecoin,2025-03-22,0.1670057513578968,762513837.58234334,0.16956214952680659,-1.5076467100964897
dogecoin,2025-03-23,0.16721240679915322,436636928.72168249,0.1670057513578968,0.12374151164025089
dogecoin,2025-03-24,0.17217769230516256,571990345.48557889,0.16721240679915322,2.9694480218644137
dogecoin,2025-03-25,0.18261625231959078,1592931137.3506715,0.17217769230516256,6.0626669312812211
dogecoin,2025-03-26,0.19098207188312502,1696540510.903378,0.18261625231959078,4.5810925683073895
dogecoin,2025-03-27,0.19493224841665846,2258885477.8762884,0.19098207188312502,2.0683493977124838
dogecoin,2025-03-28,0.19074107097709586,1368405082.3626633,0.19493224841665846,-2.150068792416612
dogecoin,2025-03-29,0.18027688468027825,1384586893.3114476,0.19074107097709586,-5.4860687544708968
dogecoin,2025-03-30,0.16955629560567131,1145772000.0759876,0.18027688468027825,-5.9467352642685949
dogecoin,2025-03-31,0.16642492555953572,830307371.9494493,0.16955629560567131,-1.8468025825582213
dogecoin,2025-04-01,0.16658416279748312,1345691695.4520378,0.16642492555953572,0.09568112313225946
dogecoin,2025-04-02,0.17426890464126327,1226397943.4612579,0.16658416279748312,4.6131287120748183
dogecoin,2025-04-03,0.16424145213076016,1764099720.7163243,0.17426890464126327,-5.7540113258557835
dogecoin,2025-04-04,0.16201946825238184,1222246072.0530603,0.16424145213076016,-1.352876420387042
dogecoin,2025-04-05,0.17105607575055004,1761401248.3904846,0.16201946825238184,5.5774825060477609
dogecoin,2025-04-06,0.16936834660585817,641157289.48178887,0.17105607575055004,-0.98665255664643725
dogecoin,2025-04-07,0.14894325428325661,1301616555.7504959,0.16936834660585817,-12.059568822581333
dogecoin,2025-04-08,0.14918497020443497,3584892367.4830108,0.14894325428325661,0.16228725654044721
dogecoin,2025-04-09,0.14198151472944057,1942313541.7331955,0.14918497020443497,-4.8285396746891989
dogecoin,2025-04-10,0.16055894504582743,2380965896.56504,0.14198151472944057,13.084400706520105
dogecoin,2025-04-11,0.15390298849579126,1258486079.0766785,0.16055894504582743,-4.1454909585612949
dogecoin,2025-04-12,0.15998899838417066,884950609.73654175,0.15390298849579126,3.9544455555168332
dogecoin,2025-04-13,0.16766497781394979,878035311.51583672,0.15998899838417066,4.7978170419864261
dogecoin,2025-04-14,0.16266937714088095,883332811.36202824,0.16766497781394979,-2.9795135145112
dogecoin,2025-04-15,0.15859949254254385,981131649.7028836,0.16266937714088095,-2.5019365475361388
dogecoin,2025-04-16,0.15346609912402615,766817730.56767344,0.15859949254254385,-3.2367022972287813
dogecoin,2025-04-17,0.15471755583387967,811820241.58008647,0.15346609912402615,0.8154613409715562
dogecoin,2025-04-18,0.15587153787530794,576830755.033105,0.15471755583387967,0.7458636708734635
dogecoin,2025-04-19,0.15761670017483884,463491541.12553006,0.15587153787530794,1.1196157575137076
dogecoin,2025-04-20,0.15731122043323981,465683707.31803989,0.15761670017483884,-0.19381178597202664
dogecoin,2025-04-21,0.15502979487902038,627635503.5448277,0.15731122043323981,-1.4502624465923726
dogecoin,2025-04-22,0.15908436227169534,1073037989.6116908,0.15502979487902038,2.6153471955755307
dogecoin,2025-04-23,0.17846828302254636,1711081936.272815,0.15908436227169534,12.184680174752696
dogecoin,2025-04-24,0.178401008327384,1995530473.1645606,0.17846828302254636,-0.037695602839329954
dogecoin,2025-04-25,0.18276675525874439,1582350788.3865557,0.178401008327384,2.447153730963668
dogecoin,2025-04-26,0.18203103968675263,1843701071.9974282,0.18276675525874439,-0.40254343354194738
dogecoin,2025-04-27,0.18188197194156841,1565227653.8490603,0.18203103968675263,-0.081891388106525811
dogecoin,2025-04-28,0.17961827119108673,1169887084.9933372,0.18188197194156841,-1.2445987506716296
dogecoin,2025-04-29,0.17906901640129896,1425140393.9800472,0.17961827119108673,-0.30579004359942746
dogecoin,2025-04-30,0.17439945720299668,1024411673.6699723,0.17906901640129896,-2.6076868528934458
dogecoin,2025-05-01,0.1724103485197474,984673872.46377182,0.17439945720299668,-1.1405475195567876
dogwifcoin,2024-11-01,2.3799845953824343,471396266.78221762,,
dogwifcoin,2024-11-02,2.1982175621186872,685345869.83838427,2.3799845953824343,-7.6373197379682773
dogwifcoin,2024-11-03,2.1779290567189622,358459271.151759,2.1982175621186872,-0.92295256617686938
dogwifcoin,2024-11-04,2.0833498141983497,600616554.92598867,2.1779290567189622,-4.3426227419498931
dogwifcoin,2024-11-05,1.9208797361858303,556986424.65523887,2.0833498141983497,-7.7985020520923012
dogwifcoin,2024-11-06,2.0987383177431607,665279160.12773347,1.9208797361858303,9.2592252501186216
dogwifcoin,2024-11-07,2.4111283770308605,1503218272.8053985,2.0987383177431607,14.88465982855941
dogwifcoin,2024-11-08,2.3793835143400064,822031573.41892326,2.4111283770308605,-1.3165977802453517
dogwifcoin,2024-11-09,2.3275170133457466,1083195316.2414143,2.3793835143400064,-2.17982938360597
